"stream_name","stream_abreviation","Date","Time","I","tempC","DO.meas","atmo.pressure","salinity"
"Córrego Baixo","CB",2023-08-24,"22:20:00",0,28.04,10.44,1,0
"Córrego Baixo","CB",2023-08-24,"22:30:00",0,28,10.38,1,0
"Córrego Baixo","CB",2023-08-24,"22:40:00",0,27.98,10.35,1,0
"Córrego Baixo","CB",2023-08-24,"22:50:00",0,27.96,10.33,1,0
"Córrego Baixo","CB",2023-08-24,"23:00:00",0,27.94,10.24,1,0
"Córrego Baixo","CB",2023-08-24,"23:10:00",0,27.9,10.19,1,0
"Córrego Baixo","CB",2023-08-24,"23:20:00",0,27.88,10.16,1,0
"Córrego Baixo","CB",2023-08-24,"23:30:00",0,27.86,10.05,1,0
"Córrego Baixo","CB",2023-08-24,"23:40:00",0,27.84,9.92,1,0
"Córrego Baixo","CB",2023-08-24,"23:50:00",0,27.8,9.91,1,0
"Córrego Baixo","CB",2023-08-25,"00:00:00",0,27.78,9.89,1,0
"Córrego Baixo","CB",2023-08-25,"00:10:00",0,27.76,9.85,1,0
"Córrego Baixo","CB",2023-08-25,"00:20:00",0,27.74,9.77,1,0
"Córrego Baixo","CB",2023-08-25,"00:30:00",0,27.7,9.64,1,0
"Córrego Baixo","CB",2023-08-25,"00:40:00",0,27.68,9.56,1,0
"Córrego Baixo","CB",2023-08-25,"00:50:00",0,27.66,9.48,1,0
"Córrego Baixo","CB",2023-08-25,"01:00:00",0,27.64,9.4,1,0
"Córrego Baixo","CB",2023-08-25,"01:10:00",0,27.62,9.34,1,0
"Córrego Baixo","CB",2023-08-25,"01:20:00",0,27.6,9.22,1,0
"Córrego Baixo","CB",2023-08-25,"01:30:00",0,27.58,9.15,1,0
"Córrego Baixo","CB",2023-08-25,"01:40:00",0,27.56,9.12,1,0
"Córrego Baixo","CB",2023-08-25,"01:50:00",0,27.56,9.06,1,0
"Córrego Baixo","CB",2023-08-25,"02:00:00",0,27.54,8.99,1,0
"Córrego Baixo","CB",2023-08-25,"02:10:00",0,27.52,8.98,1,0
"Córrego Baixo","CB",2023-08-25,"02:20:00",0,27.52,8.92,1,0
"Córrego Baixo","CB",2023-08-25,"02:30:00",0,27.5,8.86,1,0
"Córrego Baixo","CB",2023-08-25,"02:40:00",0,27.5,8.8,1,0
"Córrego Baixo","CB",2023-08-25,"02:50:00",0,27.48,8.8,1,0
"Córrego Baixo","CB",2023-08-25,"03:00:00",0,27.48,8.75,1,0
"Córrego Baixo","CB",2023-08-25,"03:10:00",0,27.46,8.67,1,0
"Córrego Baixo","CB",2023-08-25,"03:20:00",0,27.46,8.66,1,0
"Córrego Baixo","CB",2023-08-25,"03:30:00",0,27.44,8.59,1,0
"Córrego Baixo","CB",2023-08-25,"03:40:00",0,27.44,8.59,1,0
"Córrego Baixo","CB",2023-08-25,"03:50:00",0,27.44,8.58,1,0
"Córrego Baixo","CB",2023-08-25,"04:00:00",0,27.44,8.57,1,0
"Córrego Baixo","CB",2023-08-25,"04:10:00",0,27.42,8.55,1,0
"Córrego Baixo","CB",2023-08-25,"04:20:00",0,27.42,8.54,1,0
"Córrego Baixo","CB",2023-08-25,"04:30:00",0,27.42,8.53,1,0
"Córrego Baixo","CB",2023-08-25,"04:40:00",0,27.42,8.49,1,0
"Córrego Baixo","CB",2023-08-25,"04:50:00",0,27.4,8.45,1,0
"Córrego Baixo","CB",2023-08-25,"05:00:00",0,27.4,8.4,1,0
"Córrego Baixo","CB",2023-08-25,"05:10:00",0,27.4,8.33,1,0
"Córrego Baixo","CB",2023-08-25,"05:20:00",0,27.38,8.27,1,0
"Córrego Baixo","CB",2023-08-25,"05:30:00",0,27.38,8.25,1,0
"Córrego Baixo","CB",2023-08-25,"05:40:00",0,27.36,8.19,1,0
"Córrego Baixo","CB",2023-08-25,"05:50:00",0,27.36,8.18,1,0
"Córrego Baixo","CB",2023-08-25,"06:00:00",0,27.36,8.08,1,0
"Córrego Baixo","CB",2023-08-25,"06:10:00",0,27.36,7.99,1,0
"Córrego Baixo","CB",2023-08-25,"06:20:00",0,27.34,7.96,1,0
"Córrego Baixo","CB",2023-08-25,"06:30:00",0,27.34,7.93,1,0
"Córrego Baixo","CB",2023-08-25,"06:40:00",0,27.34,7.9,1,0
"Córrego Baixo","CB",2023-08-25,"06:50:00",0,27.34,7.85,1,0
"Córrego Baixo","CB",2023-08-25,"07:00:00",0,27.32,7.78,1,0
"Córrego Baixo","CB",2023-08-25,"07:10:00",0.226079134,27.32,7.71,1,0
"Córrego Baixo","CB",2023-08-25,"07:20:00",0.602551736,27.32,7.69,1,0
"Córrego Baixo","CB",2023-08-25,"07:30:00",0.828519629,27.32,7.6,1,0
"Córrego Baixo","CB",2023-08-25,"07:40:00",1.28033022,27.3,7.51,1,0
"Córrego Baixo","CB",2023-08-25,"07:50:00",1.506172918,27.3,7.39,1,0
"Córrego Baixo","CB",2023-08-25,"08:00:00",1.355848831,27.3,7.28,1,0
"Córrego Baixo","CB",2023-08-25,"08:10:00",1.58097848,27.3,7.21,1,0
"Córrego Baixo","CB",2023-08-25,"08:20:00",2.032511033,27.3,7.07,1,0
"Córrego Baixo","CB",2023-08-25,"08:30:00",2.709496875,27.3,6.98,1,0
"Córrego Baixo","CB",2023-08-25,"08:40:00",3.536181304,27.3,6.91,1,0
"Córrego Baixo","CB",2023-08-25,"08:50:00",4.812808336,27.28,6.95,1,0
"Córrego Baixo","CB",2023-08-25,"09:00:00",3.686236985,27.3,6.91,1,0
"Córrego Baixo","CB",2023-08-25,"09:10:00",5.713314248,27.3,6.92,1,0
"Córrego Baixo","CB",2023-08-25,"09:20:00",4.13699072,27.3,6.91,1,0
"Córrego Baixo","CB",2023-08-25,"09:30:00",8.933485904,27.3,6.89,1,0
"Córrego Baixo","CB",2023-08-25,"09:40:00",6.98695998,27.3,6.88,1,0
"Córrego Baixo","CB",2023-08-25,"09:50:00",8.484512286,27.32,6.9,1,0
"Córrego Baixo","CB",2023-08-25,"10:00:00",9.157910115,27.32,6.89,1,0
"Córrego Baixo","CB",2023-08-25,"10:10:00",10.80195,27.34,6.91,1,0
"Córrego Baixo","CB",2023-08-25,"10:20:00",10.20443994,27.36,6.98,1,0
"Córrego Baixo","CB",2023-08-25,"10:30:00",10.20443994,27.36,7.02,1,0
"Córrego Baixo","CB",2023-08-25,"10:40:00",9.23294048,27.4,7.1,1,0
"Córrego Baixo","CB",2023-08-25,"10:50:00",9.53162622,27.42,7.19,1,0
"Córrego Baixo","CB",2023-08-25,"11:00:00",9.606633343,27.44,7.24,1,0
"Córrego Baixo","CB",2023-08-25,"11:10:00",10.80195,27.46,7.36,1,0
"Córrego Baixo","CB",2023-08-25,"11:20:00",7.511627261,27.5,7.49,1,0
"Córrego Baixo","CB",2023-08-25,"11:30:00",9.157910115,27.54,7.56,1,0
"Córrego Baixo","CB",2023-08-25,"11:40:00",6.68764472,27.58,7.6,1,0
"Córrego Baixo","CB",2023-08-25,"11:50:00",9.53162622,27.62,7.66,1,0
"Córrego Baixo","CB",2023-08-25,"12:00:00",10.20443994,27.66,7.73,1,0
"Córrego Baixo","CB",2023-08-25,"12:10:00",10.80195,27.72,7.79,1,0
"Córrego Baixo","CB",2023-08-25,"12:20:00",8.035371742,27.76,7.86,1,0
"Córrego Baixo","CB",2023-08-25,"12:30:00",23.8742084,27.78,7.91,1,0
"Córrego Baixo","CB",2023-08-25,"12:40:00",16.76143194,27.82,7.93,1,0
"Córrego Baixo","CB",2023-08-25,"12:50:00",13.78574447,27.86,8.06,1,0
"Córrego Baixo","CB",2023-08-25,"13:00:00",9.457309006,27.88,8.2,1,0
"Córrego Baixo","CB",2023-08-25,"13:10:00",10.20443994,27.9,8.32,1,0
"Córrego Baixo","CB",2023-08-25,"13:20:00",27.41389374,27.94,8.49,1,0
"Córrego Baixo","CB",2023-08-25,"13:30:00",15.57204654,27.98,8.66,1,0
"Córrego Baixo","CB",2023-08-25,"13:40:00",6.612456243,28.02,8.74,1,0
"Córrego Baixo","CB",2023-08-25,"13:50:00",5.488250367,28.04,8.85,1,0
"Córrego Baixo","CB",2023-08-25,"14:00:00",8.110471875,28.08,8.88,1,0
"Córrego Baixo","CB",2023-08-25,"14:10:00",136.1252676,28.12,8.96,1,0
"Córrego Baixo","CB",2023-08-25,"14:20:00",3.010491673,28.16,9.05,1,0
"Córrego Baixo","CB",2023-08-25,"14:30:00",8.410130573,28.18,9.17,1,0
"Córrego Baixo","CB",2023-08-25,"14:40:00",63.3708628,28.22,9.4,1,0
"Córrego Baixo","CB",2023-08-25,"14:50:00",8.933485904,28.24,9.48,1,0
"Córrego Baixo","CB",2023-08-25,"15:00:00",5.263144755,28.26,9.57,1,0
"Córrego Baixo","CB",2023-08-25,"15:10:00",3.085205086,28.26,9.73,1,0
"Córrego Baixo","CB",2023-08-25,"15:20:00",3.310714061,28.26,9.88,1,0
"Córrego Baixo","CB",2023-08-25,"15:30:00",28.59210009,28.26,10.12,1,0
"Córrego Baixo","CB",2023-08-25,"15:40:00",26.23518474,28.26,10.28,1,0
"Córrego Baixo","CB",2023-08-25,"15:50:00",19.13733337,28.26,10.5,1,0
"Córrego Baixo","CB",2023-08-25,"16:00:00",9.606633343,28.28,10.66,1,0
"Córrego Baixo","CB",2023-08-25,"16:10:00",8.110471875,28.28,10.7,1,0
"Córrego Baixo","CB",2023-08-25,"16:20:00",6.537959355,28.3,10.74,1,0
"Córrego Baixo","CB",2023-08-25,"16:30:00",5.488250367,28.34,10.67,1,0
"Córrego Baixo","CB",2023-08-25,"16:40:00",4.662891545,28.36,10.65,1,0
"Córrego Baixo","CB",2023-08-25,"16:50:00",3.386107133,28.4,10.64,1,0
"Córrego Baixo","CB",2023-08-25,"17:00:00",3.160612112,28.42,10.6,1,0
"Córrego Baixo","CB",2023-08-25,"17:10:00",3.010491673,28.46,10.58,1,0
"Córrego Baixo","CB",2023-08-25,"17:20:00",2.032511033,28.46,10.56,1,0
"Córrego Baixo","CB",2023-08-25,"17:30:00",1.506172918,28.48,10.46,1,0
"Córrego Baixo","CB",2023-08-25,"17:40:00",0.526986598,28.5,10.33,1,0
"Córrego Baixo","CB",2023-08-25,"17:50:00",1.204806943,28.54,10.24,1,0
"Córrego Baixo","CB",2023-08-25,"18:00:00",0.602551736,28.54,10.09,1,0
"Córrego Baixo","CB",2023-08-25,"18:10:00",0.526986598,28.56,10.08,1,0
"Córrego Baixo","CB",2023-08-25,"18:20:00",0.226079134,28.58,10.05,1,0
"Córrego Baixo","CB",2023-08-25,"18:30:00",0,28.6,9.98,1,0
"Córrego Baixo","CB",2023-08-25,"18:40:00",0,28.6,9.97,1,0
"Córrego Baixo","CB",2023-08-25,"18:50:00",0,28.6,9.92,1,0
"Córrego Baixo","CB",2023-08-25,"19:00:00",0,28.6,9.99,1,0
"Córrego Baixo","CB",2023-08-25,"19:10:00",0,28.6,10.18,1,0
"Córrego Baixo","CB",2023-08-25,"19:20:00",0,28.56,10.39,1,0
"Córrego Baixo","CB",2023-08-25,"19:30:00",0,28.52,10.57,1,0
"Córrego Baixo","CB",2023-08-25,"19:40:00",0,28.48,10.69,1,0
"Córrego Baixo","CB",2023-08-25,"19:50:00",0,28.44,10.74,1,0
"Córrego Baixo","CB",2023-08-25,"20:00:00",0,28.38,10.78,1,0
"Córrego Baixo","CB",2023-08-25,"20:10:00",0,28.34,10.83,1,0
"Córrego Baixo","CB",2023-08-25,"20:20:00",0,28.28,10.87,1,0
"Córrego Baixo","CB",2023-08-25,"20:30:00",0,28.24,10.89,1,0
"Córrego Baixo","CB",2023-08-25,"20:40:00",0,28.2,10.94,1,0
"Córrego Baixo","CB",2023-08-25,"20:50:00",0,28.18,10.93,1,0
"Córrego Baixo","CB",2023-08-25,"21:00:00",0,28.14,11,1,0
"Córrego Baixo","CB",2023-08-25,"21:10:00",0,28.14,11.04,1,0
"Córrego Baixo","CB",2023-08-25,"21:20:00",0,28.12,11.04,1,0
"Córrego Baixo","CB",2023-08-25,"21:30:00",0,28.1,11,1,0
"Córrego Baixo","CB",2023-08-25,"21:40:00",0,28.1,10.83,1,0
"Córrego Baixo","CB",2023-08-25,"21:50:00",0,28.1,10.72,1,0
"Córrego Baixo","CB",2023-08-25,"22:00:00",0,28.1,10.53,1,0
"Córrego Baixo","CB",2023-08-25,"22:10:00",0,28.1,10.44,1,0
"Córrego Baixo","CB",2023-08-25,"22:20:00",0,28.1,10.28,1,0
"Córrego Baixo","CB",2023-08-25,"22:30:00",0,28.1,10.29,1,0
"Córrego Baixo","CB",2023-08-25,"22:40:00",0,28.1,10.16,1,0
"Córrego Baixo","CB",2023-08-25,"22:50:00",0,28.08,10.1,1,0
"Córrego Baixo","CB",2023-08-25,"23:00:00",0,28.08,9.96,1,0
"Córrego Baixo","CB",2023-08-25,"23:10:00",0,28.08,9.89,1,0
"Córrego Baixo","CB",2023-08-25,"23:20:00",0,28.08,9.8,1,0
"Córrego Baixo","CB",2023-08-25,"23:30:00",0,28.06,9.77,1,0
"Córrego Baixo","CB",2023-08-25,"23:40:00",0,28.06,9.69,1,0
"Córrego Baixo","CB",2023-08-25,"23:50:00",0,28.06,9.68,1,0
"Córrego Baixo","CB",2023-08-26,"00:00:00",0,28.06,9.63,1,0
"Córrego Baixo","CB",2023-08-26,"00:10:00",0,28.04,9.56,1,0
"Córrego Baixo","CB",2023-08-26,"00:20:00",0,28.04,9.5,1,0
"Córrego Baixo","CB",2023-08-26,"00:30:00",0,28.04,9.43,1,0
"Córrego Baixo","CB",2023-08-26,"00:40:00",0,28.02,9.36,1,0
"Córrego Baixo","CB",2023-08-26,"00:50:00",0,28.02,9.32,1,0
"Córrego Baixo","CB",2023-08-26,"01:00:00",0,28,9.27,1,0
"Córrego Baixo","CB",2023-08-26,"01:10:00",0,28,9.21,1,0
"Córrego Baixo","CB",2023-08-26,"01:20:00",0,27.98,9.16,1,0
"Córrego Baixo","CB",2023-08-26,"01:30:00",0,27.98,9.14,1,0
"Córrego Baixo","CB",2023-08-26,"01:40:00",0,27.96,9.1,1,0
"Córrego Baixo","CB",2023-08-26,"01:50:00",0,27.96,9.05,1,0
"Córrego Baixo","CB",2023-08-26,"02:00:00",0,27.94,9,1,0
"Córrego Baixo","CB",2023-08-26,"02:10:00",0,27.94,8.94,1,0
"Córrego Baixo","CB",2023-08-26,"02:20:00",0,27.94,8.89,1,0
"Córrego Baixo","CB",2023-08-26,"02:30:00",0,27.92,8.86,1,0
"Córrego Baixo","CB",2023-08-26,"02:40:00",0,27.92,8.8,1,0
"Córrego Baixo","CB",2023-08-26,"02:50:00",0,27.9,8.76,1,0
"Córrego Baixo","CB",2023-08-26,"03:00:00",0,27.88,8.71,1,0
"Córrego Baixo","CB",2023-08-26,"03:10:00",0,27.88,8.68,1,0
"Córrego Baixo","CB",2023-08-26,"03:20:00",0,27.86,8.64,1,0
"Córrego Baixo","CB",2023-08-26,"03:30:00",0,27.86,8.62,1,0
"Córrego Baixo","CB",2023-08-26,"03:40:00",0,27.84,8.55,1,0
"Córrego Baixo","CB",2023-08-26,"03:50:00",0,27.84,8.51,1,0
"Córrego Baixo","CB",2023-08-26,"04:00:00",0,27.82,8.53,1,0
"Córrego Baixo","CB",2023-08-26,"04:10:00",0,27.8,8.45,1,0
"Córrego Baixo","CB",2023-08-26,"04:20:00",0,27.8,8.41,1,0
"Córrego Baixo","CB",2023-08-26,"04:30:00",0,27.78,8.4,1,0
"Córrego Baixo","CB",2023-08-26,"04:40:00",0,27.76,8.37,1,0
"Córrego Baixo","CB",2023-08-26,"04:50:00",0,27.76,8.34,1,0
"Córrego Baixo","CB",2023-08-26,"05:00:00",0,27.74,8.3,1,0
"Córrego Baixo","CB",2023-08-26,"05:10:00",0,27.74,8.19,1,0
"Córrego Baixo","CB",2023-08-26,"05:20:00",0,27.72,8.19,1,0
"Córrego Baixo","CB",2023-08-26,"05:30:00",0,27.72,8.1,1,0
"Córrego Baixo","CB",2023-08-26,"05:40:00",0,27.7,8.03,1,0
"Córrego Baixo","CB",2023-08-26,"05:50:00",0,27.68,7.97,1,0
"Córrego Baixo","CB",2023-08-26,"06:00:00",0,27.68,7.96,1,0
"Córrego Baixo","CB",2023-08-26,"06:10:00",0,27.66,7.9,1,0
"Córrego Baixo","CB",2023-08-26,"06:20:00",0,27.64,7.85,1,0
"Córrego Baixo","CB",2023-08-26,"06:30:00",0,27.62,7.83,1,0
"Córrego Baixo","CB",2023-08-26,"06:40:00",0,27.6,7.78,1,0
"Córrego Baixo","CB",2023-08-26,"06:50:00",0,27.6,7.71,1,0
"Córrego Baixo","CB",2023-08-26,"07:00:00",0,27.58,7.64,1,0
"Córrego Baixo","CB",2023-08-26,"07:10:00",0.075597667,27.56,7.56,1,0
"Córrego Baixo","CB",2023-08-26,"07:20:00",0.150490755,27.56,7.44,1,0
"Córrego Baixo","CB",2023-08-26,"07:30:00",0.301662848,27.54,7.3,1,0
"Córrego Baixo","CB",2023-08-26,"07:40:00",0.376542111,27.54,7.18,1,0
"Córrego Baixo","CB",2023-08-26,"07:50:00",0.376542111,27.52,7.09,1,0
"Córrego Baixo","CB",2023-08-26,"08:00:00",0.376542111,27.52,6.95,1,0
"Córrego Baixo","CB",2023-08-26,"08:10:00",0.452116537,27.52,6.85,1,0
"Córrego Baixo","CB",2023-08-26,"08:20:00",0.376542111,27.5,6.69,1,0
"Córrego Baixo","CB",2023-08-26,"08:30:00",0.376542111,27.5,6.64,1,0
"Córrego Baixo","CB",2023-08-26,"08:40:00",0.452116537,27.5,6.55,1,0
"Córrego Baixo","CB",2023-08-26,"08:50:00",0.828519629,27.48,6.51,1,0
"Córrego Baixo","CB",2023-08-26,"09:00:00",1.129978355,27.48,6.47,1,0
"Córrego Baixo","CB",2023-08-26,"09:10:00",1.506172918,27.48,6.41,1,0
"Córrego Baixo","CB",2023-08-26,"09:20:00",1.506172918,27.48,6.41,1,0
"Córrego Baixo","CB",2023-08-26,"09:30:00",1.882251704,27.46,6.4,1,0
"Córrego Baixo","CB",2023-08-26,"09:40:00",2.333672886,27.46,6.37,1,0
"Córrego Baixo","CB",2023-08-26,"09:50:00",2.935075359,27.46,6.36,1,0
"Córrego Baixo","CB",2023-08-26,"10:00:00",3.986990595,27.46,6.3,1,0
"Córrego Baixo","CB",2023-08-26,"10:10:00",4.512258847,27.46,6.27,1,0
"Córrego Baixo","CB",2023-08-26,"10:20:00",6.762828531,27.46,6.25,1,0
"Córrego Baixo","CB",2023-08-26,"10:30:00",6.088095808,27.48,6.2,1,0
"Córrego Baixo","CB",2023-08-26,"10:40:00",5.713314248,27.48,6.14,1,0
"Córrego Baixo","CB",2023-08-26,"10:50:00",7.062125215,27.48,6.07,1,0
"Córrego Baixo","CB",2023-08-26,"11:00:00",6.762828531,27.5,6.03,1,0
"Córrego Baixo","CB",2023-08-26,"11:10:00",6.012870136,27.5,5.98,1,0
"Córrego Baixo","CB",2023-08-26,"11:20:00",6.012870136,27.5,5.96,1,0
"Córrego Baixo","CB",2023-08-26,"11:30:00",7.062125215,27.52,5.96,1,0
"Córrego Baixo","CB",2023-08-26,"11:40:00",9.606633343,27.54,6.05,1,0
"Córrego Baixo","CB",2023-08-26,"11:50:00",7.885852959,27.56,6.01,1,0
"Córrego Baixo","CB",2023-08-26,"12:00:00",3.911634718,27.58,6.13,1,0
"Córrego Baixo","CB",2023-08-26,"12:10:00",3.911634718,27.6,6.2,1,0
"Córrego Baixo","CB",2023-08-26,"12:20:00",3.83697198,27.6,6.32,1,0
"Córrego Baixo","CB",2023-08-26,"12:30:00",2.935075359,27.62,6.49,1,0
"Córrego Baixo","CB",2023-08-26,"12:40:00",3.911634718,27.64,6.61,1,0
"Córrego Baixo","CB",2023-08-26,"12:50:00",4.212332643,27.66,6.78,1,0
"Córrego Baixo","CB",2023-08-26,"13:00:00",3.686236985,27.68,6.96,1,0
"Córrego Baixo","CB",2023-08-26,"13:10:00",3.46079752,27.7,7.14,1,0
"Córrego Baixo","CB",2023-08-26,"13:20:00",3.536181304,27.72,7.28,1,0
"Córrego Baixo","CB",2023-08-26,"13:30:00",4.062341806,27.72,7.44,1,0
"Córrego Baixo","CB",2023-08-26,"13:40:00",5.787861811,27.74,7.56,1,0
"Córrego Baixo","CB",2023-08-26,"13:50:00",4.888108398,27.74,7.69,1,0
"Córrego Baixo","CB",2023-08-26,"14:00:00",5.4129875,27.76,7.82,1,0
"Córrego Baixo","CB",2023-08-26,"14:10:00",7.36204372,27.76,7.96,1,0
"Córrego Baixo","CB",2023-08-26,"14:20:00",6.012870136,27.76,8.06,1,0
"Córrego Baixo","CB",2023-08-26,"14:30:00",7.062125215,27.78,8.23,1,0
"Córrego Baixo","CB",2023-08-26,"14:40:00",9.23294048,27.78,8.3,1,0
"Córrego Baixo","CB",2023-08-26,"14:50:00",4.512258847,27.78,8.39,1,0
"Córrego Baixo","CB",2023-08-26,"15:00:00",6.837311595,27.78,8.42,1,0
"Córrego Baixo","CB",2023-08-26,"15:10:00",7.062125215,27.78,8.44,1,0
"Córrego Baixo","CB",2023-08-26,"15:20:00",7.661192312,27.78,8.46,1,0
"Córrego Baixo","CB",2023-08-26,"15:30:00",26.23518474,27.8,8.46,1,0
"Córrego Baixo","CB",2023-08-26,"15:40:00",9.382292595,27.8,8.42,1,0
"Córrego Baixo","CB",2023-08-26,"15:50:00",5.187867934,27.82,8.4,1,0
"Córrego Baixo","CB",2023-08-26,"16:00:00",6.612456243,27.84,8.4,1,0
"Córrego Baixo","CB",2023-08-26,"16:10:00",6.237836729,27.84,8.39,1,0
"Córrego Baixo","CB",2023-08-26,"16:20:00",3.911634718,27.86,8.45,1,0
"Córrego Baixo","CB",2023-08-26,"16:30:00",3.310714061,27.86,8.51,1,0
"Córrego Baixo","CB",2023-08-26,"16:40:00",3.010491673,27.88,8.53,1,0
"Córrego Baixo","CB",2023-08-26,"16:50:00",2.408427773,27.88,8.58,1,0
"Córrego Baixo","CB",2023-08-26,"17:00:00",2.483876659,27.9,8.65,1,0
"Córrego Baixo","CB",2023-08-26,"17:10:00",1.95773312,27.92,8.68,1,0
"Córrego Baixo","CB",2023-08-26,"17:20:00",1.28033022,27.94,8.69,1,0
"Córrego Baixo","CB",2023-08-26,"17:30:00",0.828519629,27.94,8.73,1,0
"Córrego Baixo","CB",2023-08-26,"17:40:00",0.301662848,27.96,8.75,1,0
"Córrego Baixo","CB",2023-08-26,"17:50:00",0.752968445,27.96,8.82,1,0
"Córrego Baixo","CB",2023-08-26,"18:00:00",0.602551736,27.98,8.87,1,0
"Córrego Baixo","CB",2023-08-26,"18:10:00",0.301662848,27.98,8.92,1,0
"Córrego Baixo","CB",2023-08-26,"18:20:00",0.150490755,27.98,9.03,1,0
"Córrego Baixo","CB",2023-08-26,"18:30:00",0,27.98,9.12,1,0
"Córrego Baixo","CB",2023-08-26,"18:40:00",0,27.98,9.16,1,0
"Córrego Baixo","CB",2023-08-26,"18:50:00",0,27.98,9.22,1,0
"Córrego Baixo","CB",2023-08-26,"19:00:00",0,27.98,9.27,1,0
"Córrego Baixo","CB",2023-08-26,"19:10:00",0,27.98,9.24,1,0
"Córrego Baixo","CB",2023-08-26,"19:20:00",0,27.98,9.24,1,0
"Córrego Baixo","CB",2023-08-26,"19:30:00",0,27.96,9.24,1,0
"Córrego Baixo","CB",2023-08-26,"19:40:00",0,27.94,9.22,1,0
"Córrego Baixo","CB",2023-08-26,"19:50:00",0,27.92,9.15,1,0
"Córrego Baixo","CB",2023-08-26,"20:00:00",0,27.9,9.13,1,0
"Córrego Baixo","CB",2023-08-26,"20:10:00",0,27.9,9.05,1,0
"Córrego Baixo","CB",2023-08-26,"20:20:00",0,27.86,9.02,1,0
"Córrego Baixo","CB",2023-08-26,"20:30:00",0,27.86,8.94,1,0
"Córrego Baixo","CB",2023-08-26,"20:40:00",0,27.84,8.88,1,0
"Córrego Baixo","CB",2023-08-26,"20:50:00",0,27.82,8.78,1,0
"Córrego Baixo","CB",2023-08-26,"21:00:00",0,27.8,8.74,1,0
"Córrego Baixo","CB",2023-08-26,"21:10:00",0,27.78,8.73,1,0
"Córrego Baixo","CB",2023-08-26,"21:20:00",0,27.74,8.66,1,0
"Córrego Baixo","CB",2023-08-26,"21:30:00",0,27.72,8.64,1,0
"Córrego Baixo","CB",2023-08-26,"21:40:00",0,27.7,8.59,1,0
"Córrego Baixo","CB",2023-08-26,"21:50:00",0,27.68,8.57,1,0
"Córrego Baixo","CB",2023-08-26,"22:00:00",0,27.66,8.57,1,0
"Córrego Baixo","CB",2023-08-26,"22:10:00",0,27.64,8.53,1,0
"Córrego Baixo","CB",2023-08-26,"22:20:00",0,27.62,8.55,1,0
"Córrego Baixo","CB",2023-08-26,"22:30:00",0,27.6,8.51,1,0
"Córrego Baixo","CB",2023-08-26,"22:40:00",0,27.58,8.45,1,0
"Córrego Baixo","CB",2023-08-26,"22:50:00",0,27.56,8.42,1,0
"Córrego Baixo","CB",2023-08-26,"23:00:00",0,27.56,8.37,1,0
"Córrego Baixo","CB",2023-08-26,"23:10:00",0,27.54,8.41,1,0
"Córrego Baixo","CB",2023-08-26,"23:20:00",0,27.54,8.38,1,0
"Córrego Baixo","CB",2023-08-26,"23:30:00",0,27.52,8.33,1,0
"Córrego Baixo","CB",2023-08-26,"23:40:00",0,27.5,8.34,1,0
"Córrego Baixo","CB",2023-08-26,"23:50:00",0,27.5,8.3,1,0
"Córrego Baixo","CB",2023-08-27,"00:00:00",0,27.5,8.25,1,0
"Córrego Baixo","CB",2023-08-27,"00:10:00",0,27.48,8.17,1,0
"Córrego Baixo","CB",2023-08-27,"00:20:00",0,27.46,8.08,1,0
"Córrego Baixo","CB",2023-08-27,"00:30:00",0,27.44,7.93,1,0
"Córrego Baixo","CB",2023-08-27,"00:40:00",0,27.44,7.9,1,0
"Córrego Baixo","CB",2023-08-27,"00:50:00",0,27.42,7.9,1,0
"Córrego Baixo","CB",2023-08-27,"01:00:00",0,27.4,7.83,1,0
"Córrego Baixo","CB",2023-08-27,"01:10:00",0,27.4,7.83,1,0
"Córrego Baixo","CB",2023-08-27,"01:20:00",0,27.38,7.85,1,0
"Córrego Baixo","CB",2023-08-27,"01:30:00",0,27.36,7.82,1,0
"Córrego Baixo","CB",2023-08-27,"01:40:00",0,27.36,7.76,1,0
"Córrego Baixo","CB",2023-08-27,"01:50:00",0,27.34,7.76,1,0
"Córrego Baixo","CB",2023-08-27,"02:00:00",0,27.32,7.66,1,0
"Córrego Baixo","CB",2023-08-27,"02:10:00",0,27.32,7.6,1,0
"Córrego Baixo","CB",2023-08-27,"02:20:00",0,27.3,7.46,1,0
"Córrego Baixo","CB",2023-08-27,"02:30:00",0,27.28,7.39,1,0
"Córrego Baixo","CB",2023-08-27,"02:40:00",0,27.26,7.36,1,0
"Córrego Baixo","CB",2023-08-27,"02:50:00",0,27.24,7.24,1,0
"Córrego Baixo","CB",2023-08-27,"03:00:00",0,27.24,7.19,1,0
"Córrego Baixo","CB",2023-08-27,"03:10:00",0,27.22,7.14,1,0
"Córrego Baixo","CB",2023-08-27,"03:20:00",0,27.2,7.07,1,0
"Córrego Baixo","CB",2023-08-27,"03:30:00",0,27.2,7.02,1,0
"Córrego Baixo","CB",2023-08-27,"03:40:00",0,27.18,6.96,1,0
"Córrego Baixo","CB",2023-08-27,"03:50:00",0,27.16,6.9,1,0
"Córrego Baixo","CB",2023-08-27,"04:00:00",0,27.14,6.83,1,0
"Córrego Baixo","CB",2023-08-27,"04:10:00",0,27.12,6.73,1,0
"Córrego Baixo","CB",2023-08-27,"04:20:00",0,27.12,6.66,1,0
"Córrego Baixo","CB",2023-08-27,"04:30:00",0,27.1,6.64,1,0
"Córrego Baixo","CB",2023-08-27,"04:40:00",0,27.08,6.6,1,0
